canal_1,canal_2,canal_3,canal_4
0.5709864259453712,0.5818009564695311,0.514887076105523,0.556169942261686
0.5707800799368377,0.5816254807895587,0.5147845745604361,0.5564158200779952
0.5710936363178585,0.5814883177900779,0.5147014195283249,0.5566575515263614
0.5713349437675164,0.5813941463173695,0.5146441298972981,0.5568942828076954
0.571612057380301,0.5812400986535454,0.5145043713958467,0.5571792973639984
0.5719237497186322,0.5810552693685398,0.5143088043588874,0.557498356368474
0.5720550258255067,0.5809514574768948,0.5142176315061897,0.5576459114955806
0.5719861517787644,0.5809281008231829,0.5142324346098841,0.557607603754047
0.5718180432182811,0.58095254762883,0.5142947388801338,0.5574705940901814
0.5714894194679377,0.5810538406806707,0.514445628515927,0.5571773050162305
0.5711284807362371,0.5811402199501895,0.5145632484060634,0.5568611498297417
0.5707408953050715,0.5812096121296964,0.5146421443121255,0.5565268312714274
0.5702073550743855,0.5813333293407816,0.5147781987175623,0.5560558999567687
0.5695519837172702,0.581493105049274,0.5149458510455907,0.5554736511136251
0.5691921036685544,0.5815961751689673,0.5150390090088269,0.55516276874549
0.5691511958022227,0.5816424978153911,0.5150588410464507,0.555144033174358
0.5692460153500348,0.5816642296614003,0.5150382352093339,0.555251665563531
0.5695893594615616,0.5816377743240182,0.5149502834587111,0.555589050299347
0.5699056743668781,0.5816371603328822,0.5148816529851095,0.5559007790545346
0.5701805656626777,0.5816655753502612,0.5148352046191764,0.5561739416972059
0.5706500915602297,0.5816660222485737,0.5147445870104972,0.5566263962102515
0.5712581712497946,0.5816541492537058,0.5146276949216024,0.5572062574880229
0.5715725562169606,0.5816714240149793,0.5145936928474771,0.5575716048588842
0.571582377506873,0.5817151850774169,0.5146455276478256,0.5577182187229394
0.5714573670906737,0.5817764846552863,0.514743796864833,0.5577749325042705
0.571084869608956,0.5818652450829005,0.5149175949396944,0.5576542246712299
0.570767927171663,0.5819424912067889,0.5150860089545584,0.5576134212468309
0.5705206310938403,0.5820072359031909,0.5152463778312607,0.5576650667714771
0.5701411277602001,0.5820872554319333,0.5154647105172336,0.5576064001062038
0.5696965693227585,0.5821743605769221,0.5157249069343284,0.557491919846373
0.5692722266481222,0.5822045896180341,0.5158861899845212,0.55743497768737
0.5693444745209921,0.5821744406731585,0.5159432955075718,0.5574219782460108
0.5694053585627731,0.5821081881070627,0.5159524371783666,0.5574359526336535
0.5697013140830636,0.5819880002508906,0.5158761371039509,0.5575017291009
0.5699387255875271,0.5818579909726379,0.5158142520483641,0.5575004070930755
0.5701072334704529,0.5817191845770984,0.5157712245574035,0.557428519212093
0.5704173191560787,0.581533385428059,0.5156645603315951,0.5573650244569458
0.5708136471582644,0.5813088102544216,0.5155146111864638,0.5572838351255338
0.5710847120067378,0.5811679522699815,0.5154380062429769,0.557248969654715
0.5712357965292846,0.5811174304040289,0.5154354029053555,0.557274145969296
0.5713302848903433,0.5811041879958893,0.5154647401713802,0.557310136285918
0.5713157917678181,0.5811613049950114,0.5155557416921048,0.5573764695078508
0.5713717515186015,0.5812066536784292,0.5156183738915596,0.5574560978027004
0.5715047937029554,0.5812360566899623,0.515648544085009,0.5575452154316702
0.5715812103912464,0.5813194038935368,0.5157164405383432,0.5576697078727991
0.571638983737858,0.5814399721910682,0.515803045316171,0.5578261814191707
0.5717004278519936,0.5815099705575245,0.5158649953925222,0.5579320117011652
0.5717522704390355,0.5815302532009401,0.5159064968608981,0.5579838504334257
